action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839016,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc([N+](=O)[O-])cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5206406,,CHEMBL5206406,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879645,=,1,1,=,,MIC,ug.mL-1,,6.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,6.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839017,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,Brc1ccc(C2=NC(c3ccc(Br)cc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5180154,,CHEMBL5180154,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879646,=,1,1,=,,MIC,ug.mL-1,,3.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,3.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839018,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,C=CCOc1ccc(C2N=C(c3ccccc3)c3cc(Cl)ccc3N2C)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5183287,,CHEMBL5183287,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879650,=,1,1,=,,MIC,ug.mL-1,,6.2,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,6.2
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839019,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,Fc1ccccc1C1=NC(c2ccco2)Nc2ccc(Cl)cc21,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5184912,,CHEMBL5184912,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879652,=,1,1,=,,MIC,ug.mL-1,,3.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,3.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839020,[],CHEMBL5144983,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL6966,VERAPAMIL,CHEMBL6966,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879654,=,1,1,=,,MIC,ug.mL-1,,12.5,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,12.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839021,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,,3879635,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839022,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,c1ccc(C2=NC(c3ccccc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5195700,,CHEMBL5195700,,0,,3879636,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839023,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2N=C(c3ccccc3)c3ccccc3N2)cc1OC,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5197459,,CHEMBL5197459,,0,,3879637,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839024,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccccc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5199021,,CHEMBL5199021,,0,,3879643,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839025,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc(Br)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5189886,,CHEMBL5189886,,0,,3879644,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839026,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc([N+](=O)[O-])cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5206406,,CHEMBL5206406,,0,,3879645,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839027,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,Brc1ccc(C2=NC(c3ccc(Br)cc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5180154,,CHEMBL5180154,,0,,3879646,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839028,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,C=CCOc1ccc(C2N=C(c3ccccc3)c3cc(Cl)ccc3N2C)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5183287,,CHEMBL5183287,,0,,3879650,=,1,0,=,,FC,,,8.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,8.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839029,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,Fc1ccccc1C1=NC(c2ccco2)Nc2ccc(Cl)cc21,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5184912,,CHEMBL5184912,,0,,3879652,=,1,0,=,,FC,,,16.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,16.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839030,[],CHEMBL5144984,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring Norfloxacin MIC at sub MIC relative to norfloxacin MIC alone,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL6966,VERAPAMIL,CHEMBL6966,,0,,3879654,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839031,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,,3879635,=,1,0,=,,FICI,,,0.625,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.625
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839032,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,c1ccc(C2=NC(c3ccccc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5195700,,CHEMBL5195700,,0,,3879636,=,1,0,=,,FICI,,,0.078,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.078
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839033,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(C2N=C(c3ccccc3)c3ccccc3N2)cc1OC,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5197459,,CHEMBL5197459,,0,,3879637,=,1,0,=,,FICI,,,0.078,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.078
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839034,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccccc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5199021,,CHEMBL5199021,,0,,3879643,=,1,0,=,,FICI,,,0.1406,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.1406
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839035,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc(Br)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5189886,,CHEMBL5189886,,0,,3879644,=,1,0,=,,FICI,,,0.1406,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.1406
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839036,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,CN1c2ccc(Cl)cc2C(c2ccccc2)=NC1c1ccc([N+](=O)[O-])cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5206406,,CHEMBL5206406,,0,,3879645,=,1,0,=,,FICI,,,0.1406,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.1406
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839037,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,Brc1ccc(C2=NC(c3ccc(Br)cc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5180154,,CHEMBL5180154,,0,,3879646,=,1,0,=,,FICI,,,0.078,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.078
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839038,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,C=CCOc1ccc(C2N=C(c3ccccc3)c3cc(Cl)ccc3N2C)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5183287,,CHEMBL5183287,,0,,3879650,=,1,0,=,,FICI,,,0.1406,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.1406
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839039,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,Fc1ccccc1C1=NC(c2ccco2)Nc2ccc(Cl)cc21,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5184912,,CHEMBL5184912,,0,,3879652,=,1,0,=,,FICI,,,0.078,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.078
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839040,[],CHEMBL5144985,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of norfloxacin-induced antibacterial activity by measuring fractional inhibitory concentration,B,,,BAO_0000179,BAO_0000357,single protein format,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL6966,VERAPAMIL,CHEMBL6966,,0,,3879654,=,1,0,=,,FICI,,,0.75,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FICI,,,,0.75
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839041,[],CHEMBL5144986,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of ethidium bromide-induced antibacterial activity by measuring ethidium bromide MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,N#CC(C#N)=NNc1cccc(Cl)c1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL224214,CARBONYL CYANIDE M-CHLOROPHENYLHYDRAZONE,CHEMBL224214,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879635,=,1,1,=,,MIC,ug.mL-1,,3.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,3.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24839042,[],CHEMBL5144986,Inhibition of NorA in Staphylococcus aureus 1199B assessed as potentiation of ethidium bromide-induced antibacterial activity by measuring ethidium bromide MIC at sub MIC,B,,,BAO_0002146,BAO_0000357,single protein format,c1ccc(C2=NC(c3ccccc3)Nc3ccccc32)cc1,,,CHEMBL5143555,Bioorg Med Chem,2022,,CHEMBL5195700,,CHEMBL5195700,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3879636,=,1,1,=,,MIC,ug.mL-1,,3.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,MIC,ug ml-1,UO_0000274,,3.1
